43.5298075997, 1.55388479836;{"type": "Point", "coordinates": [1.553884798361633, 43.52980759973772]};bus;79s;Ramonville Métro / Labège Couder ou St Orens Lycée;Lesperous
43.5535253436, 1.50430444951;{"type": "Point", "coordinates": [1.504304449512483, 43.553525343620834]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Arts
43.5535253436, 1.50430444951;{"type": "Point", "coordinates": [1.504304449512483, 43.553525343620834]};bus;79s;Ramonville Métro / Labège Couder ou St Orens Lycée;Arts
43.5514006824, 1.50175592757;{"type": "Point", "coordinates": [1.501755927567048, 43.55140068238158]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Carmin
43.5514006824, 1.50175592757;{"type": "Point", "coordinates": [1.501755927567048, 43.55140068238158]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Carmin
43.5514006824, 1.50175592757;{"type": "Point", "coordinates": [1.501755927567048, 43.55140068238158]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Carmin
43.5514006824, 1.50175592757;{"type": "Point", "coordinates": [1.501755927567048, 43.55140068238158]};bus;79s;Ramonville Métro / Labège Couder ou St Orens Lycée;Carmin
43.5514006824, 1.50175592757;{"type": "Point", "coordinates": [1.501755927567048, 43.55140068238158]};bus;79s;Ramonville Métro / Labège Couder ou St Orens Lycée;Carmin
43.5759587488, 1.45120170444;{"type": "Point", "coordinates": [1.451201704437692, 43.575958748847896]};bus;34;Arènes / Université Paul Sabatier;Delmas
43.6586423108, 1.48769407992;{"type": "Point", "coordinates": [1.4876940799241, 43.65864231078354]};bus;43;Argoulets / St Jean François Mitterrand;Vents d'Autan
43.6586423108, 1.48769407992;{"type": "Point", "coordinates": [1.4876940799241, 43.65864231078354]};bus;43;Argoulets / St Jean François Mitterrand;Vents d'Autan
43.6577582877, 1.48938712521;{"type": "Point", "coordinates": [1.489387125207056, 43.65775828766334]};bus;43;Argoulets / St Jean François Mitterrand;Monts du Forez
43.6577582877, 1.48938712521;{"type": "Point", "coordinates": [1.489387125207056, 43.65775828766334]};bus;43;Argoulets / St Jean François Mitterrand;Monts du Forez
43.655549281, 1.49146260786;{"type": "Point", "coordinates": [1.491462607862835, 43.655549280960805]};bus;43;Argoulets / St Jean François Mitterrand;Piscine
43.6510295119, 1.50011446167;{"type": "Point", "coordinates": [1.500114461673718, 43.65102951185869]};bus;43;Argoulets / St Jean François Mitterrand;Vallauris
43.6510295119, 1.50011446167;{"type": "Point", "coordinates": [1.500114461673718, 43.65102951185869]};bus;43;Argoulets / St Jean François Mitterrand;Vallauris
43.6510295119, 1.50011446167;{"type": "Point", "coordinates": [1.500114461673718, 43.65102951185869]};bus;43;Argoulets / St Jean François Mitterrand;Vallauris
43.6500612218, 1.50249117878;{"type": "Point", "coordinates": [1.502491178778364, 43.65006122176512]};bus;43;Argoulets / St Jean François Mitterrand;St-Tropez
43.6500612218, 1.50249117878;{"type": "Point", "coordinates": [1.502491178778364, 43.65006122176512]};bus;43;Argoulets / St Jean François Mitterrand;St-Tropez
43.6492467469, 1.50434707549;{"type": "Point", "coordinates": [1.504347075492635, 43.649246746935916]};bus;43;Argoulets / St Jean François Mitterrand;Calicéo
43.6492467469, 1.50434707549;{"type": "Point", "coordinates": [1.504347075492635, 43.649246746935916]};bus;43;Argoulets / St Jean François Mitterrand;Calicéo
43.6096543068, 1.48995042429;{"type": "Point", "coordinates": [1.489950424287885, 43.60965430678658]};bus;84;Balma - Gramont / Balma-Lasbordes;Aérostiers
43.6096543068, 1.48995042429;{"type": "Point", "coordinates": [1.489950424287885, 43.60965430678658]};bus;83;Balma - Gramont / St Orens Lycée;Aérostiers
43.5898622207, 1.42264909114;{"type": "Point", "coordinates": [1.422649091143114, 43.58986222066562]};bus;13;St Cyprien - République / Oncopole;Déodat de Séverac
43.5628376284, 1.39154237507;{"type": "Point", "coordinates": [1.391542375072419, 43.562837628425825]};bus;11;Basso Cambo / Empalot;Desnos
43.5628376284, 1.39154237507;{"type": "Point", "coordinates": [1.391542375072419, 43.562837628425825]};bus;11;Basso Cambo / Empalot;Desnos
43.5628376284, 1.39154237507;{"type": "Point", "coordinates": [1.391542375072419, 43.562837628425825]};bus;58;Basso Cambo / Muret Lycée;Desnos
43.5628376284, 1.39154237507;{"type": "Point", "coordinates": [1.391542375072419, 43.562837628425825]};bus;58;Basso Cambo / Muret Lycée;Desnos
43.6139029542, 1.4761153093;{"type": "Point", "coordinates": [1.476115309302844, 43.613902954201386]};bus;19;Borderouge / Place de l'Indépendance;Dinetard
43.526583091, 1.56393405634;{"type": "Point", "coordinates": [1.563934056342489, 43.52658309103259]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Ingine
43.7113230461, 1.39220630644;{"type": "Point", "coordinates": [1.392206306435425, 43.7113230461042]};bus;59;La Vache / Lespinasse Viguerie;Lespinasse Mairie
43.5228750857, 1.35051240543;{"type": "Point", "coordinates": [1.350512405429102, 43.52287508573654]};bus;47;Basso Cambo / Portet Gare SNCF;Vanniers
43.5229904404, 1.35837840378;{"type": "Point", "coordinates": [1.358378403776074, 43.52299044041988]};bus;47;Basso Cambo / Portet Gare SNCF;Collège
43.5247091708, 1.3692285734;{"type": "Point", "coordinates": [1.36922857340162, 43.524709170780966]};bus;47;Basso Cambo / Portet Gare SNCF;Cimetière Villeneuve
43.5308653953, 1.35070255947;{"type": "Point", "coordinates": [1.350702559468993, 43.530865395302555]};bus;47;Basso Cambo / Portet Gare SNCF;Ctre Cial Cugnaux
43.5262230013, 1.36972521881;{"type": "Point", "coordinates": [1.369725218813502, 43.52622300131499]};bus;47;Basso Cambo / Portet Gare SNCF;Verdai
43.5379994928, 1.36950876489;{"type": "Point", "coordinates": [1.369508764891942, 43.537999492792466]};bus;58;Basso Cambo / Muret Lycée;Base Aérienne
43.5379994928, 1.36950876489;{"type": "Point", "coordinates": [1.369508764891942, 43.537999492792466]};bus;58;Basso Cambo / Muret Lycée;Base Aérienne
43.5379994928, 1.36950876489;{"type": "Point", "coordinates": [1.369508764891942, 43.537999492792466]};bus;58;Basso Cambo / Muret Lycée;Base Aérienne
43.5379994928, 1.36950876489;{"type": "Point", "coordinates": [1.369508764891942, 43.537999492792466]};bus;58;Basso Cambo / Muret Lycée;Base Aérienne
43.5379994928, 1.36950876489;{"type": "Point", "coordinates": [1.369508764891942, 43.537999492792466]};bus;58;Basso Cambo / Muret Lycée;Base Aérienne
43.5354746757, 1.36420248905;{"type": "Point", "coordinates": [1.364202489053846, 43.53547467567715]};bus;58;Basso Cambo / Muret Lycée;Route de Portet
43.5335420319, 1.35929007076;{"type": "Point", "coordinates": [1.359290070761608, 43.5335420319495]};bus;58;Basso Cambo / Muret Lycée;Goubard
43.5335420319, 1.35929007076;{"type": "Point", "coordinates": [1.359290070761608, 43.5335420319495]};bus;58;Basso Cambo / Muret Lycée;Goubard
43.5335420319, 1.35929007076;{"type": "Point", "coordinates": [1.359290070761608, 43.5335420319495]};bus;58;Basso Cambo / Muret Lycée;Goubard
43.5309431508, 1.35534317397;{"type": "Point", "coordinates": [1.355343173966397, 43.53094315079536]};bus;58;Basso Cambo / Muret Lycée;Lycée Matisse
43.5309431508, 1.35534317397;{"type": "Point", "coordinates": [1.355343173966397, 43.53094315079536]};bus;58;Basso Cambo / Muret Lycée;Lycée Matisse
43.5309431508, 1.35534317397;{"type": "Point", "coordinates": [1.355343173966397, 43.53094315079536]};bus;58;Basso Cambo / Muret Lycée;Lycée Matisse
43.5465102003, 1.38797130972;{"type": "Point", "coordinates": [1.387971309724947, 43.546510200290776]};bus;58;Basso Cambo / Muret Lycée;Rond-point de l'Espace
43.5465102003, 1.38797130972;{"type": "Point", "coordinates": [1.387971309724947, 43.546510200290776]};bus;58;Basso Cambo / Muret Lycée;Rond-point de l'Espace
43.5574375371, 1.43025723805;{"type": "Point", "coordinates": [1.430257238047636, 43.557437537111376]};bus;52;Empalot / Roquettes Eglise;Maison Commune
43.5574375371, 1.43025723805;{"type": "Point", "coordinates": [1.430257238047636, 43.557437537111376]};bus;13;St Cyprien - République / Oncopole;Maison Commune
43.4905057602, 1.31544639208;{"type": "Point", "coordinates": [1.31544639208108, 43.49050576021174]};bus;58;Basso Cambo / Muret Lycée;ZI La Piche
43.4703099454, 1.33026473086;{"type": "Point", "coordinates": [1.330264730863709, 43.47030994540642]};bus;58;Basso Cambo / Muret Lycée;Vincent Auriol
43.4703099454, 1.33026473086;{"type": "Point", "coordinates": [1.330264730863709, 43.47030994540642]};bus;58;Basso Cambo / Muret Lycée;Vincent Auriol
43.4703099454, 1.33026473086;{"type": "Point", "coordinates": [1.330264730863709, 43.47030994540642]};bus;58;Basso Cambo / Muret Lycée;Vincent Auriol
43.4651973017, 1.33205491905;{"type": "Point", "coordinates": [1.332054919046542, 43.46519730170097]};bus;58;Basso Cambo / Muret Lycée;Del Pujol
43.4639873528, 1.33027922809;{"type": "Point", "coordinates": [1.330279228088099, 43.46398735277994]};bus;58;Basso Cambo / Muret Lycée;Firmin Magne
43.462475553, 1.32483274686;{"type": "Point", "coordinates": [1.32483274685567, 43.462475552962225]};bus;58;Basso Cambo / Muret Lycée;Séro
43.4564255606, 1.32958888532;{"type": "Point", "coordinates": [1.329588885324707, 43.456425560558145]};bus;58;Basso Cambo / Muret Lycée;Gaston Bonheur
43.5333757191, 1.5535062235;{"type": "Point", "coordinates": [1.553506223498228, 43.53337571905419]};bus;79;Ramonville Métro / Labège Couder ou St Orens Lycée;Piscine St-Orens
43.5632654461, 1.46113579576;{"type": "Point", "coordinates": [1.461135795763197, 43.5632654461136]};bus;44;Cours Dillon / Université Paul Sabatier;Pont Ducuing
43.6135097082, 1.34183693038;{"type": "Point", "coordinates": [1.341836930379267, 43.613509708213996]};bus;21;Basso Cambo / Colomiers Airbus;Aubrac
43.6135097082, 1.34183693038;{"type": "Point", "coordinates": [1.341836930379267, 43.613509708213996]};bus;21;Basso Cambo / Colomiers Airbus;Aubrac
43.611368685, 1.34558278381;{"type": "Point", "coordinates": [1.345582783814474, 43.6113686850068]};bus;21;Basso Cambo / Colomiers Airbus;Pelvoux
43.6122332572, 1.35229768731;{"type": "Point", "coordinates": [1.352297687313066, 43.61223325715919]};bus;21;Basso Cambo / Colomiers Airbus;Serres
43.5613571125, 1.45812052304;{"type": "Point", "coordinates": [1.458120523042106, 43.56135711248745]};bus;88s;Ramonville Métro / Hôpital Larrey;Ducuing Ponsan
43.5613571125, 1.45812052304;{"type": "Point", "coordinates": [1.458120523042106, 43.56135711248745]};bus;54;Empalot / Gleyze-Vieille;Ducuing Ponsan
43.6683585782, 1.51470624155;{"type": "Point", "coordinates": [1.514706241549037, 43.66835857822107]};bus;74;Balma - Gramont / Rouffiac-Tolosan;La Bisto
43.5726553385, 1.46059495189;{"type": "Point", "coordinates": [1.460594951894523, 43.57265533849019]};bus;44;Cours Dillon / Université Paul Sabatier;Dugay Trouin
43.5339194412, 1.41021746287;{"type": "Point", "coordinates": [1.410217462871787, 43.533919441169]};bus;52;Empalot / Roquettes Eglise;Saliège
43.5321460573, 1.41197079047;{"type": "Point", "coordinates": [1.41197079046611, 43.532146057334295]};bus;52;Empalot / Roquettes Eglise;Boulodrome
43.5321460573, 1.41197079047;{"type": "Point", "coordinates": [1.41197079046611, 43.532146057334295]};bus;52;Empalot / Roquettes Eglise;Boulodrome
43.5321460573, 1.41197079047;{"type": "Point", "coordinates": [1.41197079046611, 43.532146057334295]};bus;52;Empalot / Roquettes Eglise;Boulodrome
43.530333082, 1.4101047402;{"type": "Point", "coordinates": [1.410104740196325, 43.53033308199151]};bus;52;Empalot / Roquettes Eglise;Collège de Portet
43.530333082, 1.4101047402;{"type": "Point", "coordinates": [1.410104740196325, 43.53033308199151]};bus;52;Empalot / Roquettes Eglise;Collège de Portet
43.530333082, 1.4101047402;{"type": "Point", "coordinates": [1.410104740196325, 43.53033308199151]};bus;52;Empalot / Roquettes Eglise;Collège de Portet
43.5129595959, 1.38727402078;{"type": "Point", "coordinates": [1.387274020775514, 43.51295959590478]};bus;52;Empalot / Roquettes Eglise;Pyrénées
43.5120611551, 1.3829342088;{"type": "Point", "coordinates": [1.382934208802023, 43.51206115509494]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Pont Rocade
43.5120611551, 1.3829342088;{"type": "Point", "coordinates": [1.382934208802023, 43.51206115509494]};bus;52;Empalot / Roquettes Eglise;Pont Rocade
43.5120611551, 1.3829342088;{"type": "Point", "coordinates": [1.382934208802023, 43.51206115509494]};bus;52;Empalot / Roquettes Eglise;Pont Rocade
43.5111544705, 1.37552337091;{"type": "Point", "coordinates": [1.375523370908222, 43.511154470458344]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Ecole Roques
43.510322558, 1.3731737918;{"type": "Point", "coordinates": [1.373173791803035, 43.51032255800031]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Bois
43.5069536866, 1.37092077281;{"type": "Point", "coordinates": [1.370920772806252, 43.50695368660518]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Tilleuls
43.5069536866, 1.37092077281;{"type": "Point", "coordinates": [1.370920772806252, 43.50695368660518]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Tilleuls
43.5069536866, 1.37092077281;{"type": "Point", "coordinates": [1.370920772806252, 43.50695368660518]};bus;52;Empalot / Roquettes Eglise;Tilleuls
43.5069536866, 1.37092077281;{"type": "Point", "coordinates": [1.370920772806252, 43.50695368660518]};bus;52;Empalot / Roquettes Eglise;Tilleuls
43.5072136316, 1.39050768775;{"type": "Point", "coordinates": [1.390507687754468, 43.50721363164756]};bus;52;Empalot / Roquettes Eglise;Mairie Pinsaguel
43.6095987747, 1.3494421761;{"type": "Point", "coordinates": [1.349442176100021, 43.60959877474621]};bus;21;Basso Cambo / Colomiers Airbus;Oratoire
43.5831712657, 1.3775869108;{"type": "Point", "coordinates": [1.377586910795782, 43.58317126568446]};bus;67;Arènes / Plaisance Monestié (par Marquisat);Corneillan
43.6083124256, 1.38285332251;{"type": "Point", "coordinates": [1.382853322513766, 43.60831242555379]};bus;63;Compans - Caffarelli / Tournefeuille Lycée;Bisson
43.6494413625, 1.51046549117;{"type": "Point", "coordinates": [1.51046549116654, 43.64944136246108]};bus;43;Argoulets / St Jean François Mitterrand;Ratalens
43.6494413625, 1.51046549117;{"type": "Point", "coordinates": [1.51046549116654, 43.64944136246108]};bus;74;Balma - Gramont / Rouffiac-Tolosan;Ratalens
43.6494413625, 1.51046549117;{"type": "Point", "coordinates": [1.51046549116654, 43.64944136246108]};bus;74;Balma - Gramont / Rouffiac-Tolosan;Ratalens
43.6494413625, 1.51046549117;{"type": "Point", "coordinates": [1.51046549116654, 43.64944136246108]};bus;43;Argoulets / St Jean François Mitterrand;Ratalens
43.651182836, 1.5144282689;{"type": "Point", "coordinates": [1.514428268899131, 43.65118283599048]};bus;43;Argoulets / St Jean François Mitterrand;Sausse
43.651182836, 1.5144282689;{"type": "Point", "coordinates": [1.514428268899131, 43.65118283599048]};bus;74;Balma - Gramont / Rouffiac-Tolosan;Sausse
43.651182836, 1.5144282689;{"type": "Point", "coordinates": [1.514428268899131, 43.65118283599048]};bus;43;Argoulets / St Jean François Mitterrand;Sausse
43.651182836, 1.5144282689;{"type": "Point", "coordinates": [1.514428268899131, 43.65118283599048]};bus;43;Argoulets / St Jean François Mitterrand;Sausse
43.651182836, 1.5144282689;{"type": "Point", "coordinates": [1.514428268899131, 43.65118283599048]};bus;42;Jeanne d'Arc / St Jean Clinique de L'Union;Sausse
43.6534806416, 1.51195737994;{"type": "Point", "coordinates": [1.511957379936667, 43.65348064159922]};bus;43;Argoulets / St Jean François Mitterrand;Pasteur
43.6534806416, 1.51195737994;{"type": "Point", "coordinates": [1.511957379936667, 43.65348064159922]};bus;43;Argoulets / St Jean François Mitterrand;Pasteur
43.6534806416, 1.51195737994;{"type": "Point", "coordinates": [1.511957379936667, 43.65348064159922]};bus;43;Argoulets / St Jean François Mitterrand;Pasteur
43.6534806416, 1.51195737994;{"type": "Point", "coordinates": [1.511957379936667, 43.65348064159922]};bus;42;Jeanne d'Arc / St Jean Clinique de L'Union;Pasteur
43.6351667574, 1.39669520725;{"type": "Point", "coordinates": [1.396695207252604, 43.63516675741814]};bus;70;Jeanne d'Arc / Aéroconstellation;Mairie Blagnac
43.5813711776, 1.4854257479;{"type": "Point", "coordinates": [1.485425747901682, 43.58137117763805]};bus;22s;Marengo - SNCF / Gonin;Corraze
43.6588209259, 1.38103399738;{"type": "Point", "coordinates": [1.381033997383609, 43.65882092589015]};bus;70;Jeanne d'Arc / Aéroconstellation;Coccinelles
43.6672312432, 1.3750535257;{"type": "Point", "coordinates": [1.375053525701888, 43.66723124317175]};bus;70;Jeanne d'Arc / Aéroconstellation;Erables
43.6700480722, 1.37092575786;{"type": "Point", "coordinates": [1.370925757855775, 43.67004807221143]};bus;70;Jeanne d'Arc / Aéroconstellation;Noisetiers
43.5636088664, 1.49644137704;{"type": "Point", "coordinates": [1.49644137704384, 43.56360886639746]};bus;78s;Université Paul Sabatier / St Orens-Lycée;Cosmonautes
43.6805017368, 1.53343171874;{"type": "Point", "coordinates": [1.533431718735503, 43.68050173683266]};bus;75;Argoulets / Castelmaurou Mairie;Stade
43.6805017368, 1.53343171874;{"type": "Point", "coordinates": [1.533431718735503, 43.68050173683266]};bus;75;Argoulets / Castelmaurou Mairie;Stade
43.6782380321, 1.53216391882;{"type": "Point", "coordinates": [1.532163918824286, 43.67823803205872]};bus;75;Argoulets / Castelmaurou Mairie;Castelmaurou Mairie
43.6782380321, 1.53216391882;{"type": "Point", "coordinates": [1.532163918824286, 43.67823803205872]};bus;75;Argoulets / Castelmaurou Mairie;Castelmaurou Mairie
43.5831067248, 1.37352340764;{"type": "Point", "coordinates": [1.373523407639673, 43.58310672483613]};bus;67;Arènes / Plaisance Monestié (par Marquisat);Ardennes
43.5834120053, 1.47119307506;{"type": "Point", "coordinates": [1.471193075062549, 43.583412005310414]};bus;10;Cours Dillon / Malepère;Cottages
43.5841456535, 1.46938759321;{"type": "Point", "coordinates": [1.469387593209744, 43.58414565354744]};bus;10;Cours Dillon / Malepère;Courrège
43.6095884174, 1.49314734907;{"type": "Point", "coordinates": [1.493147349066418, 43.60958841744914]};bus;84;Balma - Gramont / Balma-Lasbordes;Edgar Quinet
43.5987037086, 1.4371704965;{"type": "Point", "coordinates": [1.437170496504702, 43.598703708620754]};bus;38;Empalot / Amouroux;Cours Dillon
43.5987037086, 1.4371704965;{"type": "Point", "coordinates": [1.437170496504702, 43.598703708620754]};bus;44;Cours Dillon / Université Paul Sabatier;Cours Dillon
43.5987037086, 1.4371704965;{"type": "Point", "coordinates": [1.437170496504702, 43.598703708620754]};bus;44;Cours Dillon / Université Paul Sabatier;Cours Dillon
43.6097796925, 1.49544897775;{"type": "Point", "coordinates": [1.495448977747723, 43.609779692496566]};bus;72;Balma - Gramont / Balma - Lasbordes;Caraïbes
43.6093204102, 1.50284671866;{"type": "Point", "coordinates": [1.502846718664619, 43.609320410230424]};bus;84;Balma - Gramont / Balma-Lasbordes;La Tour
43.6030164814, 1.50403332532;{"type": "Point", "coordinates": [1.504033325319132, 43.60301648135493]};bus;72;Balma - Gramont / Balma - Lasbordes;Jasmin
43.5977487385, 1.50557275267;{"type": "Point", "coordinates": [1.505572752670492, 43.59774873851099]};bus;72;Balma - Gramont / Balma - Lasbordes;Ecole Balma
43.6060673408, 1.49225774488;{"type": "Point", "coordinates": [1.492257744881533, 43.60606734081184]};bus;83;Balma - Gramont / St Orens Lycée;Saliège
43.5998301704, 1.4842765328;{"type": "Point", "coordinates": [1.484276532800246, 43.59983017037742]};bus;19;Borderouge / Place de l'Indépendance;Carcassonne
43.6090634745, 1.50721070329;{"type": "Point", "coordinates": [1.507210703285861, 43.60906347453776]};bus;72;Balma - Gramont / Balma - Lasbordes;Max Linder
43.6028743403, 1.48031906546;{"type": "Point", "coordinates": [1.480319065464619, 43.602874340288174]};bus;19;Borderouge / Place de l'Indépendance;Château de l'Hers
43.4831293139, 1.32051834599;{"type": "Point", "coordinates": [1.320518345988135, 43.48312931387033]};bus;58;Basso Cambo / Muret Lycée;Centre de Détention
43.4831293139, 1.32051834599;{"type": "Point", "coordinates": [1.320518345988135, 43.48312931387033]};bus;58;Basso Cambo / Muret Lycée;Centre de Détention
43.5933230391, 1.50428524072;{"type": "Point", "coordinates": [1.504285240722495, 43.59332303913738]};bus;83;Balma - Gramont / St Orens Lycée;St Anne
43.5906645567, 1.51119812202;{"type": "Point", "coordinates": [1.511198122015615, 43.590664556687194]};bus;83;Balma - Gramont / St Orens Lycée;Nollet
43.5906645567, 1.51119812202;{"type": "Point", "coordinates": [1.511198122015615, 43.590664556687194]};bus;77;Balma - Gramont / Fonsegrives Collège;Nollet
43.5857255567, 1.52531140696;{"type": "Point", "coordinates": [1.525311406962993, 43.585725556664705]};bus;77;Balma - Gramont / Fonsegrives Collège;Pyrénées
43.5854613122, 1.52898268107;{"type": "Point", "coordinates": [1.528982681065499, 43.58546131221315]};bus;77;Balma - Gramont / Fonsegrives Collège;Fonsegrives Centre
43.6293264736, 1.47633668289;{"type": "Point", "coordinates": [1.476336682889668, 43.62932647356678]};bus;43;Argoulets / St Jean François Mitterrand;Cambard
43.6293264736, 1.47633668289;{"type": "Point", "coordinates": [1.476336682889668, 43.62932647356678]};bus;43;Argoulets / St Jean François Mitterrand;Cambard
43.5837642128, 1.513177665;{"type": "Point", "coordinates": [1.513177664999824, 43.58376421281673]};bus;83;Balma - Gramont / St Orens Lycée;Tournesols
43.594551488, 1.49740457438;{"type": "Point", "coordinates": [1.497404574382104, 43.59455148800922]};bus;83;Balma - Gramont / St Orens Lycée;Aérodrome
43.594551488, 1.49740457438;{"type": "Point", "coordinates": [1.497404574382104, 43.59455148800922]};bus;83;Balma - Gramont / St Orens Lycée;Aérodrome
43.594551488, 1.49740457438;{"type": "Point", "coordinates": [1.497404574382104, 43.59455148800922]};bus;77;Balma - Gramont / Fonsegrives Collège;Aérodrome
43.5917097767, 1.3183210323;{"type": "Point", "coordinates": [1.318321032304382, 43.59170977670932]};bus;21;Basso Cambo / Colomiers Airbus;Picasso
43.654173248, 1.43768503584;{"type": "Point", "coordinates": [1.437685035837575, 43.65417324798688]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Croix Bénite
43.654173248, 1.43768503584;{"type": "Point", "coordinates": [1.437685035837575, 43.65417324798688]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Croix Bénite
43.654173248, 1.43768503584;{"type": "Point", "coordinates": [1.437685035837575, 43.65417324798688]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Croix Bénite
43.593168912, 1.32411571386;{"type": "Point", "coordinates": [1.324115713862965, 43.59316891201572]};bus;21;Basso Cambo / Colomiers Airbus;Larzac
43.5670735939, 1.50910930146;{"type": "Point", "coordinates": [1.509109301458004, 43.56707359386591]};bus;83;Balma - Gramont / St Orens Lycée;Marcaissonne
43.5670735939, 1.50910930146;{"type": "Point", "coordinates": [1.509109301458004, 43.56707359386591]};bus;78;Université Paul Sabatier / St Orens-Lycée;Marcaissonne
43.5693850022, 1.51687177225;{"type": "Point", "coordinates": [1.516871772254313, 43.569385002236594]};bus;83;Balma - Gramont / St Orens Lycée;Catala
43.5693850022, 1.51687177225;{"type": "Point", "coordinates": [1.516871772254313, 43.569385002236594]};bus;78s;Université Paul Sabatier / St Orens-Lycée;Catala
43.5693850022, 1.51687177225;{"type": "Point", "coordinates": [1.516871772254313, 43.569385002236594]};bus;78;Université Paul Sabatier / St Orens-Lycée;Catala
43.5693850022, 1.51687177225;{"type": "Point", "coordinates": [1.516871772254313, 43.569385002236594]};bus;83;Balma - Gramont / St Orens Lycée;Catala
43.5653986002, 1.51936564304;{"type": "Point", "coordinates": [1.51936564304449, 43.565398600188715]};bus;78;Université Paul Sabatier / St Orens-Lycée;Ctre Cial St-Orens
43.5653986002, 1.51936564304;{"type": "Point", "coordinates": [1.51936564304449, 43.565398600188715]};bus;83;Balma - Gramont / St Orens Lycée;Ctre Cial St-Orens
43.5653986002, 1.51936564304;{"type": "Point", "coordinates": [1.51936564304449, 43.565398600188715]};bus;83;Balma - Gramont / St Orens Lycée;Ctre Cial St-Orens
43.5653986002, 1.51936564304;{"type": "Point", "coordinates": [1.51936564304449, 43.565398600188715]};bus;78s;Université Paul Sabatier / St Orens-Lycée;Ctre Cial St-Orens
43.5635557229, 1.51839633671;{"type": "Point", "coordinates": [1.518396336711041, 43.56355572289726]};bus;78;Université Paul Sabatier / St Orens-Lycée;Champs Pinsons
43.5615849172, 1.51843675731;{"type": "Point", "coordinates": [1.518436757307798, 43.561584917169164]};bus;78;Université Paul Sabatier / St Orens-Lycée;Fondargent
43.5615849172, 1.51843675731;{"type": "Point", "coordinates": [1.518436757307798, 43.561584917169164]};bus;78;Université Paul Sabatier / St Orens-Lycée;Fondargent
43.5615849172, 1.51843675731;{"type": "Point", "coordinates": [1.518436757307798, 43.561584917169164]};bus;78;Université Paul Sabatier / St Orens-Lycée;Fondargent
43.5600579621, 1.51808941392;{"type": "Point", "coordinates": [1.518089413915644, 43.56005796211003]};bus;78;Université Paul Sabatier / St Orens-Lycée;Galapagos
43.5600579621, 1.51808941392;{"type": "Point", "coordinates": [1.518089413915644, 43.56005796211003]};bus;78s;Université Paul Sabatier / St Orens-Lycée;Galapagos
43.5557695123, 1.52068703375;{"type": "Point", "coordinates": [1.520687033753616, 43.55576951234503]};bus;78s;Université Paul Sabatier / St Orens-Lycée;Saphirs
43.6339184088, 1.46340538103;{"type": "Point", "coordinates": [1.463405381032262, 43.63391840881328]};bus;39;Jeanne d'Arc / L'Union Somport;Croix-Daurade
43.6339184088, 1.46340538103;{"type": "Point", "coordinates": [1.463405381032262, 43.63391840881328]};bus;43;Argoulets / St Jean François Mitterrand;Croix-Daurade
43.5017550348, 1.36173496509;{"type": "Point", "coordinates": [1.361734965094634, 43.50175503478377]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Roques Acacias
43.5017550348, 1.36173496509;{"type": "Point", "coordinates": [1.361734965094634, 43.50175503478377]};bus;52;Empalot / Roquettes Eglise;Roques Acacias
43.5104287768, 1.38863358121;{"type": "Point", "coordinates": [1.388633581211582, 43.51042877678581]};bus;52;Empalot / Roquettes Eglise;Berdoulat
43.5072136316, 1.39050768775;{"type": "Point", "coordinates": [1.390507687754468, 43.50721363164756]};bus;52;Empalot / Roquettes Eglise;Mairie Pinsaguel
43.5024052795, 1.39203561271;{"type": "Point", "coordinates": [1.392035612710094, 43.5024052795042]};bus;52;Empalot / Roquettes Eglise;Commune
43.5006227943, 1.39322137492;{"type": "Point", "coordinates": [1.393221374916324, 43.50062279427291]};bus;52;Empalot / Roquettes Eglise;Cazaulon
43.4988963821, 1.39380149491;{"type": "Point", "coordinates": [1.393801494907788, 43.49889638212774]};bus;52;Empalot / Roquettes Eglise;Lachambre
43.4997772756, 1.39493247335;{"type": "Point", "coordinates": [1.394932473348113, 43.49977727555308]};bus;52;Empalot / Roquettes Eglise;Pinsaguel Tilleuls
43.4997772756, 1.39493247335;{"type": "Point", "coordinates": [1.394932473348113, 43.49977727555308]};bus;52;Empalot / Roquettes Eglise;Pinsaguel Tilleuls
43.4997772756, 1.39493247335;{"type": "Point", "coordinates": [1.394932473348113, 43.49977727555308]};bus;52;Empalot / Roquettes Eglise;Pinsaguel Tilleuls
43.5866275412, 1.40657993953;{"type": "Point", "coordinates": [1.406579939532929, 43.5866275411797]};bus;14;Marengo - SNCF / Basso Cambo;Cépière Rocade
